Age,Workclass,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
60,4,2,7,1,7,1,0,0,0,0,20,0,0
25,2,0,13,0,3,0,0,1,0,0,50,0,0
21,2,1,9,0,6,0,0,0,0,0,35,0,0
26,2,1,9,0,13,5,0,1,0,1602,15,4,0
23,2,5,10,0,0,0,0,0,0,0,20,0,0
67,5,3,14,1,5,1,0,0,0,0,48,0,1
24,2,1,9,2,5,4,0,1,0,0,30,0,0
46,2,13,2,4,9,3,0,1,0,0,40,26,0
38,0,9,16,1,3,1,2,0,0,0,40,20,0
20,2,8,4,0,9,5,0,0,0,0,40,0,0
28,2,5,10,0,3,5,0,1,0,0,40,0,0
26,2,0,13,0,3,0,0,0,0,0,48,0,0
58,2,1,9,1,9,1,0,0,0,0,40,0,0
31,0,5,10,0,4,0,2,0,0,0,40,0,0
37,0,6,12,2,11,0,1,0,0,0,38,0,0
53,0,9,16,1,3,1,0,0,0,0,40,0,1
45,2,8,4,2,9,0,1,1,0,0,35,0,0
33,2,1,9,0,0,0,0,1,0,0,50,0,0
33,0,3,14,1,11,1,1,0,0,0,40,0,0
35,2,1,9,2,2,0,0,0,0,0,25,0,0
60,1,1,9,1,1,1,1,0,0,0,40,0,0
21,2,5,10,0,5,3,0,1,0,0,20,0,0
38,2,12,6,1,6,1,1,0,0,0,45,0,0
40,2,7,11,2,6,4,0,1,0,0,40,0,0
40,2,5,10,1,5,2,0,1,0,0,40,0,1
44,1,10,15,1,3,1,0,0,0,0,70,0,1
27,2,5,10,1,1,1,0,0,0,0,60,0,0
34,1,5,10,1,6,1,0,0,0,0,55,0,1
20,2,5,10,0,3,3,0,0,0,0,25,0,0
49,4,5,10,1,11,1,0,0,0,0,40,0,0
37,2,5,10,1,6,1,0,0,0,0,50,0,1
52,2,12,6,1,7,1,0,0,0,0,30,0,1
46,2,5,10,1,9,1,1,0,0,0,40,0,0
20,2,5,10,0,9,0,2,1,0,0,40,0,0
43,2,1,9,1,6,1,0,0,0,0,40,0,0
46,4,0,13,2,0,0,0,1,99999,0,40,0,1
25,0,5,10,1,4,2,0,1,0,0,15,0,0
48,2,0,13,2,0,0,0,0,0,0,40,0,0
36,4,5,10,2,11,4,0,0,0,0,55,0,0
37,2,1,9,2,6,0,0,0,14344,0,40,0,1
18,2,5,10,0,3,3,0,0,0,0,60,0,0
42,2,3,14,1,3,1,0,0,0,0,50,0,1
60,2,6,12,1,0,1,0,0,0,0,24,0,0
37,5,5,10,1,7,1,0,0,0,0,55,0,1
44,4,6,12,2,10,0,1,0,0,0,40,0,0
32,2,12,6,1,6,1,0,0,0,0,40,0,0
29,2,0,13,0,0,3,0,1,0,0,40,22,0
42,4,3,14,1,3,1,0,0,0,0,35,0,1
17,2,2,7,0,2,3,0,0,0,0,12,0,0
41,2,15,8,1,4,2,0,1,0,0,10,0,0
34,2,5,10,1,1,2,0,1,0,1887,40,0,1
56,2,12,6,4,4,4,0,1,0,0,32,0,0
28,2,5,10,0,0,3,0,0,0,0,40,0,0
28,1,2,7,0,5,3,0,0,0,0,40,0,0
19,2,8,4,0,7,4,0,0,0,0,25,26,0
49,3,5,10,1,10,1,0,0,0,0,40,0,1
36,1,5,10,1,4,2,0,1,0,0,50,0,0
25,2,5,10,1,7,1,0,0,0,0,35,0,0
42,2,0,13,2,3,0,0,0,0,0,40,0,0
47,1,10,15,1,3,1,0,0,0,1977,50,0,1
26,2,5,10,1,11,1,0,0,0,0,40,0,0
35,2,5,10,1,1,1,0,0,0,0,58,0,0
37,2,1,9,1,6,1,0,0,0,0,45,0,0
39,4,1,9,0,11,3,3,0,4650,0,48,0,0
42,2,1,9,1,1,1,0,0,0,0,35,0,1
41,2,5,10,2,4,0,0,1,0,0,36,0,1
23,2,5,10,2,4,3,0,1,0,0,24,0,0
31,3,1,9,1,10,1,0,0,0,0,40,0,0
36,4,5,10,1,11,1,0,0,0,0,57,0,1
20,2,5,10,0,3,4,0,1,0,0,25,0,0
36,2,5,10,0,9,4,0,0,0,0,45,0,0
50,2,1,9,1,9,1,0,0,0,0,50,0,1
37,2,1,9,0,9,3,0,0,0,0,40,0,0
25,2,0,13,0,8,3,0,0,27828,0,50,0,1
39,2,5,10,2,4,4,0,1,0,0,60,0,0
32,2,1,9,1,8,2,0,1,0,0,40,0,0
59,2,5,10,6,0,0,0,1,0,0,35,0,0
29,2,0,13,1,6,1,0,0,3411,0,45,0,0
50,2,1,9,1,7,1,1,0,0,0,40,0,0
42,2,7,11,1,5,1,0,0,0,0,37,0,0
32,2,5,10,2,3,0,0,0,0,0,40,0,0
48,2,6,12,1,5,1,0,0,0,1902,40,0,1
20,2,1,9,1,6,1,0,0,3781,0,35,0,0
50,1,12,6,2,6,0,0,0,0,0,45,0,0
18,2,5,10,0,6,0,0,0,0,0,30,0,0
60,2,3,14,0,3,0,0,0,0,0,50,0,0
60,2,5,10,1,3,1,0,0,0,0,40,0,0
42,4,3,14,0,3,0,0,0,0,0,22,0,0
49,2,1,9,2,4,4,0,1,0,0,35,0,0
35,5,5,10,1,5,2,0,1,0,0,40,0,0
30,1,6,12,1,5,1,0,0,0,0,60,11,0
59,2,5,10,1,1,1,0,0,0,0,40,0,1
24,5,1,9,0,4,0,1,0,13550,0,50,0,1
55,2,6,12,2,0,4,0,1,0,0,40,0,0
19,2,1,9,0,0,3,0,1,0,0,20,0,0
39,2,1,9,1,6,1,0,0,0,0,40,0,0
48,2,5,10,2,1,4,0,1,0,0,40,0,0
44,2,0,13,1,3,1,0,0,7688,0,40,0,1
21,2,5,10,0,2,3,0,0,0,0,30,0,0
23,2,0,13,0,10,3,1,0,0,0,40,0,0
22,2,5,10,0,4,3,0,0,0,0,30,0,0
55,1,3,14,1,3,1,0,0,0,0,55,0,1
19,2,5,10,0,5,0,0,1,0,0,40,0,0
23,2,5,10,0,2,0,0,0,0,0,25,0,0
46,2,1,9,1,7,1,0,0,15024,0,44,0,1
23,2,0,13,0,0,0,0,1,0,0,23,0,0
47,5,3,14,1,1,1,0,0,15024,0,50,0,1
23,2,5,10,0,5,3,0,1,0,0,15,0,0
42,2,5,10,1,4,1,0,0,0,0,40,0,1
22,0,0,13,0,0,3,0,1,0,0,10,0,0
18,2,1,9,0,0,3,0,0,0,0,20,0,0
37,2,0,13,1,1,1,0,0,0,1977,50,0,1
34,2,4,5,1,6,1,0,0,0,0,50,0,0
30,2,6,12,4,4,4,0,1,0,0,40,0,0
62,1,5,10,6,8,4,0,1,0,0,50,0,0
51,2,5,10,1,2,1,0,0,0,0,40,0,0
34,2,1,9,1,4,1,1,0,0,0,30,0,0
28,1,3,14,0,3,3,0,0,0,0,40,0,0
56,2,12,6,0,2,0,0,0,0,0,40,0,0
46,2,1,9,2,10,0,0,1,0,0,30,0,0
46,2,5,10,1,10,1,0,0,0,1887,45,0,1
23,4,5,10,3,0,3,0,1,0,0,40,26,0
33,2,0,13,1,0,2,1,1,0,0,30,0,0
27,2,1,9,0,4,3,2,0,0,0,40,0,0
21,2,5,10,0,0,3,1,1,0,0,20,0,0
18,2,1,9,0,3,3,0,0,0,0,60,0,0
36,2,11,3,1,9,1,0,0,7298,0,40,4,1
37,4,0,13,2,3,0,0,1,0,0,36,0,0
39,4,2,7,1,4,1,0,0,0,0,40,0,0
36,2,1,9,1,7,1,0,0,7298,0,60,0,1
24,2,6,12,0,6,0,0,0,2354,0,40,0,0
26,2,6,12,0,1,3,1,1,0,0,40,0,0
37,2,1,9,2,5,0,0,1,0,0,60,0,0
34,2,1,9,1,6,1,0,0,0,0,50,0,0
33,2,1,9,2,1,4,0,1,0,0,40,0,0
33,1,1,9,1,11,1,0,0,0,0,30,0,0
20,2,1,9,0,5,3,0,1,0,0,8,4,0
26,2,5,10,2,0,4,0,1,0,0,38,0,0
47,2,1,9,1,0,2,0,1,0,0,20,0,1
17,2,2,7,0,5,3,0,1,0,0,20,0,0
53,2,7,11,1,1,1,0,0,0,1485,40,0,0
31,2,5,10,2,5,3,0,1,0,0,35,0,0
34,2,2,7,1,9,1,0,0,0,0,40,0,0
23,2,11,3,1,4,1,0,0,0,0,40,4,0
39,2,0,13,1,6,1,0,0,0,0,45,0,1
22,2,1,9,0,3,3,0,1,0,0,40,0,0
21,2,5,10,0,0,3,0,1,0,0,20,0,0
40,2,1,9,0,0,4,1,1,0,0,35,0,0
54,4,3,14,1,0,1,0,0,7298,0,40,0,1
32,3,0,13,1,3,1,2,0,0,2002,40,11,0
29,4,1,9,1,4,2,0,1,2635,0,40,0,0
68,2,5,10,0,3,4,1,1,0,0,40,0,0
27,4,0,13,1,11,1,0,0,0,0,45,0,1
54,2,5,10,0,1,0,0,0,0,0,40,0,1
23,2,1,9,2,13,4,0,1,0,0,40,0,0
38,2,3,14,1,1,1,0,0,0,0,48,0,1
54,2,1,9,1,4,2,0,1,0,0,35,0,0
21,2,5,10,0,3,3,2,0,0,1974,40,0,0
40,2,7,11,0,3,0,0,0,0,0,42,0,0
19,2,12,6,0,4,0,0,1,0,0,40,0,0
21,2,1,9,0,3,5,0,0,0,0,60,0,0
35,2,0,13,1,0,2,1,1,0,0,40,0,0
39,2,5,10,0,0,3,0,1,2174,0,45,0,0
38,2,1,9,0,4,4,0,0,0,1408,40,0,0
41,2,15,8,1,2,1,0,0,0,0,40,0,1
26,2,5,10,0,0,0,0,1,0,0,40,0,0
35,2,1,9,2,4,0,0,1,0,0,45,0,0
70,1,5,10,1,6,1,0,0,0,0,25,0,0
45,2,12,6,1,5,1,0,0,0,0,40,0,0
83,2,1,9,6,11,0,0,0,0,0,55,0,0
59,2,1,9,4,4,0,0,1,0,0,40,0,0
18,2,4,5,0,4,3,1,0,0,0,15,0,0
31,2,1,9,1,0,1,0,0,0,0,40,0,0
43,2,3,14,1,3,2,0,1,0,0,45,0,1
24,4,0,13,0,3,0,0,1,0,0,40,0,0
33,2,7,11,1,9,1,0,0,0,0,50,0,0
48,4,3,14,0,3,0,0,1,0,0,52,0,0
27,2,0,13,1,1,1,0,0,0,0,40,23,0
41,2,1,9,1,6,1,0,0,0,0,40,0,0
25,2,1,9,1,4,2,0,1,0,0,25,4,0
53,2,1,9,2,7,0,0,0,0,0,40,0,1
66,1,10,15,1,3,1,0,0,0,0,50,0,0
31,2,5,10,1,6,1,0,0,0,0,40,0,1
30,0,0,13,3,0,0,0,0,0,0,40,0,0
22,2,1,9,2,7,0,0,0,0,0,40,0,0
47,5,0,13,1,5,1,0,0,15024,0,60,0,1
74,2,1,9,1,1,1,0,0,0,0,40,0,1
37,2,5,10,1,0,1,1,0,0,1485,70,0,1
35,1,5,10,4,8,0,0,0,4101,0,60,0,0
51,1,0,13,1,1,1,0,0,0,1672,70,0,0
40,2,5,10,4,4,0,0,1,0,0,40,0,0
51,4,9,16,1,3,1,0,0,0,1887,40,0,1
26,2,12,6,1,2,2,0,1,0,0,40,0,0
53,2,6,12,0,0,4,1,1,0,0,40,0,0
32,2,1,9,1,6,1,0,0,3781,0,40,0,0
29,1,5,10,1,6,1,2,0,0,0,40,5,0
42,2,1,9,4,0,0,0,0,0,0,40,0,0
22,2,5,10,0,7,0,0,0,0,0,32,0,0
62,2,1,9,1,3,1,0,0,0,0,24,0,0
33,2,1,9,2,0,0,0,1,0,0,40,0,0
21,2,1,9,0,7,3,1,0,0,0,20,0,0
46,4,0,13,1,3,1,0,0,0,0,45,0,1
25,2,2,7,0,2,0,0,0,0,0,40,0,0
29,2,11,3,1,4,1,0,0,0,0,40,4,0
29,3,0,13,0,3,0,0,0,0,0,48,0,0
33,2,9,16,2,5,0,0,0,99999,0,60,0,1
50,2,6,12,2,6,0,0,0,0,0,40,0,0
22,2,1,9,0,0,0,3,1,0,0,40,0,0
40,2,1,9,2,6,0,0,0,0,0,40,0,0
28,2,1,9,1,9,1,3,0,0,0,45,0,0
54,2,1,9,1,0,1,0,0,0,0,40,0,0
29,2,1,9,1,6,1,0,0,0,0,40,0,0
49,2,1,9,6,9,4,1,1,0,0,40,0,0
46,2,2,7,6,4,0,0,1,0,0,27,24,0
71,1,12,6,1,6,1,0,0,0,0,8,0,0
27,2,5,10,1,8,1,0,0,0,0,80,0,0
56,2,1,9,0,0,0,0,1,0,0,40,0,0
64,2,1,9,1,10,1,2,0,0,0,60,12,1
23,2,5,10,1,1,2,0,1,0,0,25,0,0
36,2,0,13,1,3,1,0,0,0,0,40,0,1
39,4,3,14,1,3,1,0,0,0,0,45,0,1
26,2,1,9,0,1,0,0,0,0,0,40,0,0
31,3,6,12,1,10,1,0,0,0,0,40,0,0
36,2,0,13,2,0,4,0,1,0,0,40,0,0
43,2,1,9,1,6,1,0,0,0,0,40,0,1
25,2,5,10,0,0,0,0,1,0,0,50,0,0
27,2,1,9,1,9,1,0,0,0,0,40,0,0
24,2,15,8,0,5,0,0,0,0,0,40,0,0
50,1,6,12,1,11,1,0,0,0,0,20,0,0
30,2,1,9,1,6,1,0,0,0,0,40,0,0
24,2,2,7,0,2,0,0,0,0,0,40,0,0
41,4,3,14,2,3,4,0,1,7430,0,36,0,1
29,2,5,10,0,1,0,0,0,0,0,45,0,0
31,2,5,10,1,1,1,0,0,0,0,40,0,0
54,2,5,10,2,1,0,0,1,0,0,40,13,0
20,2,2,7,1,5,5,0,1,0,0,50,0,0
37,2,1,9,0,4,3,0,0,0,0,40,0,0
28,4,1,9,0,4,3,1,0,0,0,30,0,0
39,2,1,9,1,0,2,0,1,0,0,40,0,1
46,0,5,10,0,1,0,0,1,0,0,40,0,0
35,2,0,13,4,1,4,0,1,0,0,42,0,0
36,1,5,10,1,5,1,0,0,99999,0,20,0,1
34,2,1,9,1,3,1,0,0,0,0,25,0,0
44,2,3,14,1,1,1,0,0,0,0,40,0,1
34,5,0,13,2,1,0,0,0,0,0,50,0,0
28,1,1,9,1,5,1,0,0,0,0,50,0,1
38,5,10,15,1,3,1,0,0,0,0,45,0,1
64,2,0,13,1,3,1,0,0,0,0,50,0,1
19,2,5,10,0,3,3,0,1,0,0,40,0,0
35,2,0,13,1,5,1,0,0,0,0,52,0,1
61,2,1,9,0,0,0,0,1,0,0,40,0,0
45,2,5,10,2,5,4,0,1,0,0,40,0,0
36,2,1,9,1,7,1,0,0,0,0,40,0,0
34,2,1,9,0,7,4,1,0,0,0,30,0,0
27,2,7,11,1,5,1,0,0,0,0,60,0,0
22,2,12,6,0,6,4,0,0,0,0,40,0,0
26,2,0,13,0,10,0,0,1,0,0,40,0,0
19,2,2,7,0,4,5,0,1,0,0,15,0,0
36,2,1,9,2,8,0,0,0,0,0,40,0,0
51,2,0,13,2,1,0,0,0,14084,0,50,0,1
63,2,1,9,1,6,1,0,0,99999,0,40,0,1
51,2,1,9,1,0,1,0,0,0,0,40,0,0
20,0,5,10,0,0,3,0,1,0,0,25,0,0
42,1,7,11,1,3,1,0,0,0,0,50,0,0
40,2,0,13,0,3,3,0,1,0,0,40,0,0
25,2,5,10,1,6,1,0,0,0,0,40,0,0
40,2,7,11,2,0,4,0,1,0,0,50,0,0
41,2,0,13,1,3,2,0,1,0,0,30,0,1
49,2,1,9,0,2,3,0,0,0,0,80,0,0
46,2,1,9,4,9,3,1,1,0,0,40,0,0
32,1,1,9,4,5,0,0,0,0,0,50,0,0
28,2,5,10,1,2,1,1,0,0,0,40,4,0
19,2,1,9,0,3,5,1,0,0,0,20,0,0
19,2,1,9,0,0,3,0,1,0,0,25,0,0
18,2,2,7,0,0,3,1,0,0,0,20,0,0
39,2,1,9,0,5,0,0,0,0,0,55,0,0
60,1,0,13,2,3,0,0,1,0,0,30,0,0
46,4,0,13,2,3,0,0,1,0,1408,40,0,0
38,2,8,4,1,9,2,0,1,0,0,50,9,1
36,2,1,9,1,9,1,0,0,0,0,44,0,1
45,2,5,10,1,5,1,0,0,0,0,40,0,0
60,0,0,13,2,3,0,0,1,0,2339,40,0,0
30,2,2,7,1,6,1,0,0,0,0,40,0,0
22,2,5,10,0,10,0,0,1,0,0,43,0,0
23,2,5,10,0,1,0,0,0,0,0,45,0,0
48,0,5,10,0,3,0,1,1,0,0,24,0,0
46,2,1,9,1,4,3,0,1,0,0,15,0,0
43,2,3,14,1,1,1,0,0,0,0,45,0,1
25,2,1,9,1,7,3,4,0,0,0,40,0,0
50,2,5,10,0,3,0,0,0,0,0,40,0,0
61,5,1,9,2,5,0,0,0,0,0,55,0,0
35,2,0,13,0,5,0,0,0,0,0,50,0,0
65,4,5,10,2,1,0,0,1,0,0,40,0,0
56,2,1,9,1,7,1,2,0,0,0,45,0,0
43,1,0,13,1,9,2,2,1,0,0,80,17,0
55,2,1,9,1,7,1,0,0,0,0,50,0,0
22,2,5,10,0,0,3,0,1,0,0,40,0,0
40,2,5,10,2,9,3,0,0,0,0,32,0,0
35,2,1,9,1,8,1,0,0,0,1672,50,0,0
22,2,5,10,0,3,3,0,0,0,0,50,0,0
20,2,4,5,1,9,1,0,0,0,0,40,0,0
46,4,15,8,1,4,1,0,0,0,0,35,0,1
43,2,1,9,4,7,4,0,0,0,0,40,4,0
46,3,1,9,2,0,4,1,1,0,0,40,0,0
39,2,2,7,1,4,1,1,0,2635,0,37,0,0
34,2,1,9,0,1,4,0,1,0,0,20,8,0
35,2,1,9,2,4,0,0,1,0,0,35,0,0
30,2,1,9,0,0,4,0,0,0,0,41,0,0
25,2,1,9,0,9,0,1,0,0,0,28,0,0
44,2,3,14,1,1,1,0,0,0,0,35,0,1
35,2,1,9,2,0,4,0,1,0,0,40,0,0
41,2,1,9,1,2,1,0,0,0,0,40,0,0
43,3,0,13,1,0,1,0,0,7298,0,40,0,1
32,2,5,10,0,0,0,0,1,0,0,40,0,0
50,2,8,4,1,6,1,0,0,0,0,40,0,0
20,2,5,10,0,0,3,0,1,0,0,15,0,0
29,2,1,9,1,0,2,0,1,0,0,20,0,0
38,2,10,15,1,3,1,0,0,99999,0,70,0,1
20,2,12,6,0,2,4,0,0,0,0,50,0,0
41,2,1,9,0,5,4,1,1,0,0,40,0,0
27,2,5,10,0,1,0,0,1,0,0,65,0,0
37,2,4,5,1,6,1,0,0,0,0,40,0,0
62,0,3,14,4,3,4,0,1,0,0,24,0,0
31,2,12,6,2,4,0,0,0,0,0,40,0,0
49,2,5,10,2,0,0,2,1,0,0,40,0,0
33,4,0,13,0,3,0,1,1,0,0,50,0,0
31,2,1,9,1,6,1,0,0,0,1848,40,0,1
19,2,5,10,0,4,5,0,1,0,0,35,0,0
44,2,8,4,1,9,1,0,0,0,0,40,0,0
31,5,5,10,0,1,0,0,0,0,0,65,0,1
62,2,1,9,6,8,4,0,1,0,0,40,0,0
65,1,5,10,1,1,1,0,0,0,2174,10,0,1
17,2,4,5,1,4,1,0,0,0,0,40,0,0
60,2,1,9,1,7,1,0,0,0,0,44,0,1
31,2,2,7,1,6,1,0,0,0,0,40,0,0
29,2,5,10,0,4,4,1,1,0,0,40,0,0
53,2,1,9,1,9,1,0,0,0,0,40,0,1
44,2,5,10,1,5,1,0,0,0,0,40,0,1
43,2,2,7,1,5,1,0,0,0,0,60,0,0
40,3,5,10,1,6,1,0,0,0,1579,40,0,0
18,2,2,7,0,5,3,1,1,0,0,10,0,0
47,2,1,9,2,6,4,0,1,0,0,43,0,0
38,3,0,13,1,3,1,0,0,4064,0,40,0,0
37,2,6,12,1,4,2,0,1,0,0,25,0,0
40,2,5,10,4,5,0,3,1,0,0,40,0,0
57,5,1,9,1,3,1,1,0,0,0,60,0,1
43,2,1,9,4,4,0,0,1,4101,0,40,0,0
32,2,0,13,1,3,1,4,0,0,0,40,18,0
64,2,5,10,1,5,1,0,0,0,0,40,0,0
18,2,15,8,0,5,3,0,1,0,0,20,0,0
40,1,0,13,0,1,0,0,0,0,0,50,0,0
17,2,2,7,0,3,3,1,1,0,0,40,33,0
23,2,1,9,0,9,0,0,0,0,0,40,0,0
45,2,7,11,2,0,4,1,1,0,0,40,0,0
45,1,3,14,2,3,0,0,1,0,0,15,0,0
27,2,12,6,0,4,0,0,0,0,0,60,4,0
23,2,5,10,3,2,4,0,0,0,0,40,0,0
58,1,1,9,1,8,1,2,0,0,0,30,0,0
35,2,1,9,2,10,4,0,1,0,0,75,0,0
47,2,3,14,2,3,0,0,0,0,0,40,0,1
33,2,1,9,1,1,1,0,0,0,0,50,0,0
27,2,0,13,4,3,0,2,0,0,0,40,12,1
46,2,6,12,1,9,1,0,0,0,0,40,0,1
24,2,5,10,1,6,1,0,0,0,0,56,0,0
40,2,5,10,1,6,1,0,0,0,0,44,0,1
44,2,1,9,0,4,3,0,1,0,0,24,0,0
31,4,0,13,1,11,1,0,0,0,0,97,0,1
37,2,7,11,1,0,1,0,0,7688,0,40,0,1
23,2,7,11,4,1,3,0,1,0,0,40,0,0
30,5,0,13,1,5,1,0,0,0,0,52,0,1
31,2,5,10,1,4,1,1,0,0,0,35,0,0
24,2,1,9,0,3,0,0,1,0,0,32,0,0
32,2,5,10,1,1,1,0,0,3464,0,40,0,0
27,2,1,9,0,7,3,0,0,0,0,40,0,0
35,4,1,9,0,0,4,3,0,0,0,55,0,0
27,2,0,13,0,1,0,0,0,0,1876,40,0,0
30,1,0,13,1,5,1,0,0,0,0,70,0,0
33,1,1,9,0,8,3,0,0,0,0,70,0,0
34,2,9,16,1,3,1,0,0,0,0,45,0,1
29,2,5,10,1,6,1,0,0,0,0,50,0,0
26,4,3,14,0,3,0,0,1,2174,0,40,0,0
39,1,1,9,0,6,3,0,0,0,0,40,0,0
37,5,5,10,1,1,1,0,0,3103,0,50,0,1
51,2,5,10,2,1,0,0,1,0,0,50,0,1
40,2,5,10,4,6,4,0,0,4934,0,47,0,1
53,2,8,4,1,6,1,2,0,0,0,40,36,0
58,3,5,10,1,10,1,2,0,0,1485,40,0,1
29,2,0,13,1,10,1,0,0,0,0,40,0,1
33,2,1,9,1,9,1,4,0,0,0,40,4,0
57,2,3,14,1,1,1,0,0,0,0,60,0,1
69,0,1,9,1,11,1,0,0,0,0,40,0,0
20,2,5,10,0,0,3,0,1,0,0,12,0,0
56,2,1,9,6,5,4,0,1,0,0,25,4,0
49,2,11,3,1,6,1,0,0,0,0,40,0,0
34,2,1,9,1,9,1,0,0,0,0,40,0,0
70,2,1,9,1,6,1,0,0,0,0,37,0,0
44,2,0,13,2,1,4,0,1,0,0,45,0,0
37,2,0,13,0,3,0,0,0,10520,0,40,0,1
58,4,0,13,1,3,1,0,0,0,0,58,0,0
42,1,5,10,1,3,3,0,1,0,0,25,0,0
41,2,1,9,1,5,1,0,0,0,0,40,0,0
28,2,1,9,0,0,0,0,1,0,0,40,0,0
47,4,3,14,1,3,1,0,0,7688,0,60,0,1
24,2,1,9,1,9,2,0,1,0,0,40,0,0
58,1,1,9,1,4,1,0,0,7688,0,55,0,1
18,2,1,9,0,0,3,0,1,0,0,25,0,0
50,2,5,10,1,1,1,0,0,0,0,50,0,1
69,2,5,10,6,0,0,0,1,2050,0,24,0,0
84,2,3,14,0,3,0,0,0,0,0,66,0,0
47,2,0,13,1,1,1,0,0,0,0,60,0,1
19,2,15,8,0,2,3,0,0,0,0,20,0,0
24,2,5,10,0,3,0,1,0,0,0,40,0,0
48,2,0,13,1,3,1,0,0,0,0,6,0,0
53,2,1,9,2,9,0,0,0,0,0,50,0,0
58,2,5,10,1,5,1,0,0,0,0,45,0,0
22,2,5,10,0,2,5,0,0,0,0,24,4,0
36,1,5,10,1,1,1,0,0,0,0,52,0,0
34,2,15,8,0,0,4,0,1,0,0,40,0,0
43,2,13,2,6,3,4,0,1,0,0,21,4,0
37,2,1,9,1,2,1,0,0,0,0,24,0,0
43,2,10,15,4,10,0,0,0,0,0,50,15,1
42,2,5,10,1,10,2,0,1,0,0,40,0,1
21,2,5,10,0,4,3,0,0,0,0,30,0,0
49,1,1,9,1,5,1,0,0,0,0,60,34,0
35,2,1,9,1,4,5,1,0,0,0,40,0,0
49,1,5,10,6,6,4,0,1,0,0,30,0,0
28,2,5,10,0,4,0,1,0,0,0,40,0,0
51,2,13,2,1,6,1,0,0,0,0,40,4,0
30,2,0,13,0,3,0,0,1,0,0,40,0,0
19,2,8,4,0,4,0,0,0,0,0,60,0,1
56,2,4,5,1,4,1,0,0,0,0,40,0,0
20,2,1,9,0,4,0,0,0,0,0,8,0,0
22,2,5,10,0,0,3,0,1,0,0,37,0,0
33,2,1,9,1,9,1,0,0,99999,0,56,0,1
54,2,1,9,2,3,5,0,0,0,0,45,0,0
22,2,5,10,0,6,0,0,0,0,0,50,0,0
68,2,5,10,2,13,5,0,1,0,0,30,0,0
56,4,0,13,2,1,4,0,1,0,0,40,0,0
23,2,1,9,0,3,0,0,0,0,0,40,0,0
69,1,4,5,1,0,1,0,0,0,0,40,0,0
41,2,0,13,0,10,0,0,0,0,0,40,0,0
33,2,1,9,0,9,4,1,1,0,0,40,0,0
18,2,2,7,0,5,3,0,1,0,0,8,4,0
17,2,2,7,0,4,3,1,0,0,0,16,21,0
31,2,2,7,2,2,5,1,0,0,1721,40,0,0
50,2,5,10,1,10,1,0,0,0,0,60,0,1
62,2,12,6,6,2,0,0,1,0,0,40,0,0
41,2,1,9,2,0,4,0,1,0,0,52,0,0
20,3,1,9,0,4,0,0,1,0,0,40,0,0
23,2,6,12,0,5,3,0,0,0,0,30,0,0
18,2,1,9,0,4,0,0,0,0,0,20,0,0
53,2,8,4,4,3,0,0,0,0,0,40,0,0
42,2,4,5,1,6,1,0,0,0,0,40,4,0
23,2,0,13,0,3,0,0,0,0,0,40,0,0
43,2,1,9,2,0,5,0,1,0,0,40,0,0
47,2,1,9,1,5,1,0,0,0,0,55,0,0
53,4,11,3,1,4,1,0,0,0,0,40,4,0
28,2,12,6,0,2,0,0,0,0,0,40,0,0
28,0,5,10,1,11,1,0,0,0,0,40,0,0
44,2,5,10,1,3,1,0,0,0,0,45,0,0
58,2,1,9,1,9,1,0,0,0,0,40,0,0
25,2,8,4,0,3,0,0,1,0,0,32,4,0
26,2,1,9,0,9,4,0,1,0,0,40,0,0
36,1,5,10,1,8,1,0,0,3456,0,8,0,0
27,2,1,9,2,4,0,0,1,0,0,40,0,0
39,2,9,16,1,1,1,0,0,0,0,45,0,1
25,2,0,13,1,1,1,0,0,0,0,40,0,0
17,2,2,7,0,4,3,0,1,0,0,15,0,0
39,2,0,13,2,1,0,0,0,0,0,50,0,0
52,2,1,9,1,9,1,0,0,0,0,40,0,0
24,2,0,13,0,5,0,0,1,0,0,50,0,0
26,1,7,11,1,8,1,0,0,0,0,55,0,0
24,2,0,13,0,3,0,0,1,0,0,40,0,0
32,2,1,9,1,2,1,0,0,0,0,40,0,1
49,4,3,14,1,11,1,0,0,0,0,40,0,1
20,2,5,10,0,3,5,0,1,0,0,25,0,0
40,2,2,7,1,8,1,0,0,0,0,40,0,0
52,2,10,15,2,1,0,0,0,0,2559,60,0,1
33,2,1,9,0,0,0,0,0,0,0,40,0,0
19,2,1,9,1,9,5,0,0,0,0,20,0,0
37,2,7,11,1,3,1,0,0,0,0,40,28,0
21,0,5,10,0,10,3,0,1,0,0,20,0,0
33,2,5,10,0,0,0,0,0,0,0,36,0,0
28,2,6,12,2,3,0,0,1,0,0,40,0,0
48,2,1,9,1,6,1,0,0,0,1579,40,0,0
43,2,0,13,4,10,0,0,0,0,0,40,0,0
32,2,1,9,1,9,1,0,0,0,0,40,0,0
28,2,1,9,0,4,3,0,0,0,0,30,0,0
47,1,0,13,1,3,1,2,0,0,0,40,5,0
37,2,0,13,1,0,1,0,0,0,0,50,0,1
26,2,5,10,4,5,5,1,0,0,0,30,0,0
55,2,1,9,1,4,1,0,0,0,0,60,0,0
40,2,6,12,2,5,4,0,1,0,0,40,0,0
31,2,0,13,1,1,1,0,0,0,0,40,0,1
39,2,1,9,1,4,1,0,0,0,0,40,0,1
